Code,Title1,Title,Name,Des,Tag,Pro,Time,Course,Credit
859501,교양,인문사회,서양사 이해 ,"글로벌환경을 이해하고,오늘날의 문제를 인식하는 영향을 갖춥니다.",기말시험,김종희,화2/사,2학점,4.25
859502,교양,인문사회,서양사 이해 ,"글로벌환경을 이해하고,오늘날의 문제를 인식하는 영향을 갖춥니다.",기말시험,김종희,화3/사,2학점,4.25
859601,교양,인문사회,인간발달과 교육,평생에 걸친 인간 발달의 개념을 정립한다.,중간시험,이유나,월7/사,2학점,5
859602,교양,인문사회,인간발달과 교육,생애주기별 발달의 특징과 교육적 시사점을 설명할 수 있다.,"개인프로젝트, 중간시험",금혜진,수4.5,2학점,3.5
859701,교양,인문사회,도시재생과 관광,도시 재생에 문제점을 파악하고 대안 도출 밑 팀워크 능력을 향상한다.,기말시험,윤지현,화3/사,2학점,4.28
859702,교양,인문사회,도시재생과 관광,도시재생에서 가장 많이 활용되는 관광자원이 무엇인지 학습한다.,"과제, 발표, 현장실습",이웅규,화7/사,2학점,4
859801,교양,인문사회,사회적 경제의 이해와 지역사회,사회적경제의 기초 개념에 대해서 이해한다.,"중간시험, 기말시험, 개인프로젝트, 발표",김춘광,수7/사,2학점,3.5
859901,교양,인문사회,인권바로알기,인권문제에 따른 갈등과 분쟁해결능력을 기를 수 있다.,"기말시험, 중간시험,과제",김영규,수1.2,2학점,4.27
859902,교양,인문사회,인권바로알기,인권개념에 대한 올바른 이해를 갖게한다.,"기말시험, 중간시험,과제",유준석,수1.2,2학점,3.33
927201,교양,인문사회,세계문화사,"창의적,학습자 주도,선수 주도의 세계문화 역사인식을 키워나간다.",과제,이승준,수1.2,2학점,3
927202,교양,인문사회,세계문화사,"창의적,학습자 주도,선수 주도의 세계문화 역사인식을 키워나간다.",과제,이승준,목1.2,2학점,3
930501,교양,인문사회,인성과기업가정신,생활속 창의적 아이디어 발굴 및 융합적 사고 능력을 개발한다.,"팀플, 기말시험, 봉사",권오영,월6.7,2학점,3.07
930502,교양,인문사회,인성과기업가정신,생활속 창의적 아이디어 발굴 및 융합적 사고 능력을 개발한다.,"팀플, 기말시험, 봉사",권오영,월4.5,2학점,3.07
930601,교양,인문사회,인성과세계시민질서,세계시민질서 정신의 함양을 위한 인성 개발을 다룬다.,"팀플, 발표, 중간시험, 기말시험, 봉사",장진수,화6.7,2학점,2.4
930602,교양,인문사회,인성과세계시민질서,세계시민질서 정신의 함양을 위한 인성 개발을 다룬다.,"팀플, 발표, 중간시험, 기말시험, 봉사",장진수,화8.9,2학점,2.4
958501,교양,인문사회,유관순학,유관순열사를 중심으로 3.1운동의 배경을 파악하고 독립정신을 세계에 널리 알리고자 한다.,패논패,박종선,수5.6,2학점,4.98
962901,교양,인문사회,성평등바로알기,성평등한 사회문화 성형과 성평등 사회 일원으로서의 역량 함량을 목표한다.,"레포트, 중간시험, 기말시험",나달숙,화5/사,2학점,3.62
963001,교양,인문사회,언어와 문화간 의사소통,언어 전반에 걸친 언어의 특성에 대해 공부한다.,"팀플, 발표, 기말시험",배진영,수7.8,2학점,5
963002,교양,인문사회,언어와 문화간 의사소통,언어의 보편성에 대해 이해하고 설명할 수 있다.,"팀플, 발표, 기말시험",이남희,화7.8,2학점,4.78
963101,교양,인문사회,키워드로 본 현대한국사회,키워드로 본 현대한국사회의 전반적 이해를 할 수 있다.,"중간시험, 기말시험",한정수,월5/사,2학점,3.5
964401,교양,인문사회,커뮤니케이션의이해,자신의 의사를 말과 문서로 정확히 전달할 수 있다.,"과제, 기말시험",배종각,금1/사,2학점,2.64
964402,교양,인문사회,커뮤니케이션의이해,자신의 의사를 말과 문서로 정확히 전달할 수 있다.,"과제, 기말시험",배종각,금3/사,2학점,2.64
964501,교양,인문사회,4차산업시대의커뮤니케이션,4차산업시대의 이론과 정의를 이해할 수 있다.,"중간시험, 기말시험",정수환,월7/사,2학점,2.33
964502,교양,인문사회,4차산업시대의커뮤니케이션,4차산업시대의 이론과 정의를 이해할 수 있다.,"중간시험, 기말시험",정수환,월8/사,2학점,2.33
964601,교양,인문사회,언어와인간소통,인간이 가진 언어의 특징과 비언어의 특징에 대해 학습한다.,"중간시험, 기말시험",최진희,목5.6,2학점,3.74
969401,교양,인문사회,충남학,충남의 역사문화에 대한 교육을 통해 지역학으로 충남학을 이해할 수 있다.,"실습, 과제",강기정,화7.8,2학점,3.75
969601,교양,인문사회,포스트휴먼시대와 인간,우리가 살고있는 크고작은 공동체속에서 진정한 인간성을 가진 사람을 목표로한다.,"중간시험, 기말시험, 팀플, 발표, 과제",김완종,사이버,2학점,5
969602,교양,인문사회,포스트휴먼시대와 인간,우리가 살고있는 크고작은 공동체속에서 진정한 인간성을 가진 사람을 목표로한다.,"중간시험, 기말시험, 팀플, 발표, 과제",김완종,사이버,2학점,5
976401,교양,인문사회,인류공동유산의이해와보존,문화유산을 보존해야하는 이유가 가치에 대해 학습한다.,"중간시험, 기말시험",정수환,목7/사,2학점,4
976402,교양,인문사회,인류공동유산의이해와보존,문화유산을 보존해야하는 이유가 가치에 대해 학습한다.,"중간시험, 기말시험",정수환,목8/사,2학점,4
3003601,교양,인문사회,미래사회와 과학기술,급변하는사회에서 발생하는 여러가지 이슈들에 대해 방향성을 제시해본다.,기말시험,조용철,사이버,2학점,4.5
3017901,교양,인문사회,정신건강의 이해,"인간과 정신건강, 이상심리등의 개념에 대해 공부한다.","중간시험, 기말시험",박명옥,수6,2학점,4.75
3018101,교양,인문사회,국제관계와 질서,다양한 국제관계속에서 적용되는 국제규범과 질서를 공부한다.,"중간시험, 기말시험",이우진,월2,2학점,5
3018102,교양,인문사회,국제관계와 질서,국제관계에서 발생하는 사건들이 우리에 미치는 영향을 조사한다,"중간시험, 기말시험, 레포트",유현선,목7.8,2학점,4
154701,전공,멀티미디어학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수2,3/사",3학점,4.66
154702,전공,멀티미디어학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수4,5/사",3학점,4.66
367002,전공,멀티미디어학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"월7,8,9/사",3학점,3.5
367003,전공,멀티미디어학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"화7,8,9/사",3학점,3.5
367004,전공,멀티미디어학전공,C언어프로그래밍,C언어 문법을 익혀서 다양한 응용 프로그램을 개발 할 수 있다.,"C언어,팀플,기말시험,실습",이승화,수1.2.3/사,3학점,4.73
367005,전공,멀티미디어학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"월4,5,6/사",3학점,4.27
367006,전공,멀티미디어학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"목4,5,6/사",3학점,4.27
948101,전공,멀티미디어학전공,파이썬 프로그래밍,파이썬 프로그래밍을 이용하여 IT분야 개발 능력을 배양한다.,"파이썬,중간시험,기말시험",홍경호,"수1,2,3/사",3학점,2.33
948102,전공,멀티미디어학전공,파이썬 프로그래밍,파이썬 언어를 사용하여 기본적인 문제해결 코딩을 할 수 있다.,"파이썬,중간시험,기말시험",김동우,목1.2.3/사,3학점,3.33
948104,전공,멀티미디어학전공,파이썬 프로그래밍,파이썬 문법을 익혀서 문제해결을 위한 프로그램을 설계한다.,"파이썬,중간시험,기말시험",구미순,"목7,8,9/사",3학점,4.6
218601,전공,멀티미디어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수1,2/사",3학점,3.25
218602,전공,멀티미디어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화6,7/사",3학점,3.25
218603,전공,멀티미디어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"월5,6/사",3학점,3.25
218604,전공,멀티미디어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화2,3/사",3학점,3.25
218605,전공,멀티미디어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수6,7/사",3학점,3.25
219401,전공,멀티미디어학전공,유닉스시스템,시스템 운용과 관리를 능숙하게하기위해 기술들을 습득을 목표로 한다.,"C언어,중간시험,기말시험,팀플",이승화,"월7,8,9/사",3학점,4.76
219402,전공,멀티미디어학전공,유닉스시스템,리눅스 운영체제 지식을 이해하고 서버구축을 통한 서버이해,"C언어,발표",이성진,월7.8.9/사,3학점,3.58
367101,전공,멀티미디어학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,월4.5.6/사,3학점,3.31
367102,전공,멀티미디어학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,화5.6.7/사,3학점,3.31
367103,전공,멀티미디어학전공,JAVA프로그래밍,자바 프로그램에 대한 기초문법 이해.,"JAVA,중간시험,기말시험,과제",유진호,월7.8.9/사,3학점,4.63
367104,전공,멀티미디어학전공,JAVA프로그래밍,자바 프로그래밍을 응용과 실습을 통해 완전한 응용프로그램 작성능력을 갖춘다.,"JAVA,팀플",이수연,화2.3.4/사,3학점,5
367201,전공,멀티미디어학전공,C++프로그래밍,C++프로그래밍 언어의 문법을 기반으로 객체 지향 프로그램 학습,"C++,중간시험,기말시험",최미영,화1.2.3/사,3학점,4.22
367202,전공,멀티미디어학전공,C++프로그래밍,C++프로그래밍 언어의 문법을 기반으로 객체 지향 프로그램 학습,"C++,중간시험,기말시험",최미영,화4.5.6/사,3학점,5
367203,전공,멀티미디어학전공,C++프로그래밍,C++언어를 통해 클래스 설계 능력 및 프로그램 구현 능력 학습,"C++,중간시험,기말시험",곽노윤,월7.8.9/사,3학점,3.05
367204,전공,멀티미디어학전공,C++프로그래밍,C++언어의 기본 구조부터 상속 등 주요개념을 학습한다.,"C++,중간시험,기말시험",이현섭,목1.2.3/사,3학점,4.26
367404,전공,멀티미디어학전공,데이터베이스이론 및 실습,MYSQL 실습을 통해 데이터베이스에 대해 학습한다.,"SQL,팀플,발표",강상규,월1.2.3/사,3학점,4.64
367402,전공,멀티미디어학전공,데이터베이스이론 및 실습,이론적 내용을 바탕으로 직접 데이터에 대한 실질적인 처리 방법을 학습한다.,"SQL,기말시험",한군희,"화2,3,4",3학점,3.56
367406,전공,멀티미디어학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"화5,6,7,8",3학점,3.67
367407,전공,멀티미디어학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"수5,6,7,8",3학점,3.67
449401,전공,멀티미디어학전공,선형대수학,"행렬을 이용한 다양한 응용,벡터공간의 성질과 고유값과 관련 응용을 학습한다.","과제,중간시험,기말시험",차정희,"목1,2/사",3학점,3.65
614901,전공,멀티미디어학전공,빅데이터,"빅데이터사이언스에 대한 기본 개념,체계를 이해한다.","R,중간시험,기말시험,팀플",홍진근,"목1,2,3/사",3학점,1.65
685001,전공,멀티미디어학전공,UI/UX디자인,아이디어 발상 및 팀 브레인스토밍 활동으로 협업역량 강화,"팀플,발표",백순화,"수1,2,3/사",3학점,3.93
685002,전공,멀티미디어학전공,UI/UX디자인,아이디어 발상 및 팀 브레인스토밍 활동으로 협업역량 강화,"팀플,발표",백순화,"화5.6,7/사",3학점,3.93
966201,전공,멀티미디어학전공,파이썬응용,파이썬 언어를 활용하여 다양한 프로젝트를 수행할 수 있다.,"파이썬,중간시험,기말시험",정은화,"화2,3,4/사",3학점,1.67
966202,전공,멀티미디어학전공,파이썬응용,"파이썬의 기초가 확립된 학생들을 대상으로 데이터분석 ,시각화 프로그램을 작성할 수 있다.","파이썬,중간시험,기말시험,발표",차정희,"목4,5,6/사",3학점,3.09
966203,전공,멀티미디어학전공,파이썬응용,"파이썬의 기초가 확립된 학생들을 대상으로 데이터분석 ,시각화 프로그램을 작성할 수 있다.","파이썬,중간시험,기말시험,발표",차정희,"금4,5,6/사",3학점,3.09
320001,전공,멀티미디어학전공,인공지능,인공지능 개요 및 인공지능의 다양한 기술 설명,"팀플,중간시험,기말시험",이현섭,"화2,3/사",3학점,2.69
884201,전공,멀티미디어학전공,디지털영상처리,디지털 영상에 대한 기본 이해와 영상처리에 대한 개념을 응용한다.,"중간시험,기말시험",정은화,"수1,2,3/사",3학점,1.79
994201,전공,멀티미디어학전공,알고리즘 및 실습,동적프로그래밍 기법과 그리드 알고리즘을 이해한다.,"중간시험,기말시험",강윤희,"수1,2,3/사",3학점,4
994202,전공,멀티미디어학전공,알고리즘 및 실습,정렬의 기본을 알고 어려 정렬 알고리즘을 구현할 수 있다.,"파이썬,중간시험,기말시험",김병철,"수7,8,9/사",3학점,4
994203,전공,멀티미디어학전공,알고리즘 및 실습,각 알고리즘의 성능을 분석하고 이를 응용할 수 있는 방법을 습득한다.,"중간시험,기말시험",이현섭,"월5,6,7/사",3학점,2.33
994301,전공,멀티미디어학전공,웹응용프로그래밍,웹프론트엔드 개발 관련 문제 해결 능력 습득,"JAVA,팀플",강경우,"화7,8,9/사",3학점,4.33
351901,전공,멀티미디어학전공,3D캐릭터디자인,3D그래픽 시스템을 배우고 활용한다.,발표,김현숙,"목4,5,6/사",3학점,4.71
449301,전공,멀티미디어학전공,3D게임프로그래밍,유니티 엔진 3D 게임 제작에 필요한 기술을 배운다.,"유니티,과제,기말시험",이면재,"월4,5,6/사",3학점,3.27
623901,전공,멀티미디어학전공,캡스톤디자인,졸업프로젝트 교과목으로 포트폴리오 작성을 할 수 있다.,"발표,팀플",차정희,"금1,2",2학점,3
685501,전공,멀티미디어학전공,OpenCV프로그래밍,OpenCV라이브러리 함수를 활용한 모듈 프로그램 작성,"중간시험,기말시험,팀플",곽노윤,"수7,8,9/사",3학점,4
879501,전공,멀티미디어학전공,딥러닝 프로그래밍,딥러닝 알고리즘에 대해 학습한다.,"파이썬,기말시험,팀플",차대현,"화2,3,4/사",3학점,3.5
994401,전공,멀티미디어학전공,크로스플랫폼앱프로그래밍,리엑트 네이티브를 활용한 크로스플랫폼 앱 개발,팀플,강경우,"월7,8,9/사",3학점,5
154701,전공,정보통신학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수2,3/사",3학점,4.66
154702,전공,정보통신학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수4,5/사",3학점,4.66
367002,전공,정보통신학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"월7,8,9/사",3학점,3.5
367003,전공,정보통신학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"화7,8,9/사",3학점,3.5
367004,전공,정보통신학전공,C언어프로그래밍,C언어 문법을 익혀서 다양한 응용 프로그램을 개발 할 수 있다.,"C언어,팀플,기말시험",이승화,수1.2.3/사,3학점,4.73
367005,전공,정보통신학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"월4,5,6/사",3학점,4.27
367006,전공,정보통신학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"목4,5,6/사",3학점,4.27
948101,전공,정보통신학전공,파이썬 프로그래밍,파이썬 프로그래밍을 이용하여 IT분야 개발 능력을 배양한다.,"파이썬,중간시험,기말시험",홍경호,"수1,2,3/사",3학점,2.33
948102,전공,정보통신학전공,파이썬 프로그래밍,파이썬 언어를 사용하여 기본적인 문제해결 코딩을 할 수 있다.,"파이썬,중간시험,기말시험",김동우,목1.2.3/사,3학점,3.33
948104,전공,정보통신학전공,파이썬 프로그래밍,파이썬 문법을 익혀서 문제해결을 위한 프로그램을 설계한다.,"파이썬,중간시험,기말시험",구미순,"목7,8,9/사",3학점,4.6
367404,전공,정보통신학전공,데이터베이스이론 및 실습,MYSQL 실습을 통해 데이터베이스에 대해 학습한다.,"SQL,팀플,발표",강상규,월1.2.3/사,3학점,4.64
367402,전공,정보통신학전공,데이터베이스이론 및 실습,이론적 내용을 바탕으로 직접 데이터에 대한 실질적인 처리 방법을 학습한다.,"SQL,기말시험",한군희,"화2,3,4",3학점,3.56
367406,전공,정보통신학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"화5,6,7,8",3학점,3.67
367407,전공,정보통신학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"수5,6,7,8",3학점,3.67
634903,전공,정보통신학전공,캡스톤디자인,졸업프로젝트로 학생 역량 개발,"발표,팀플",임석구,"월8,9",2학점,5
615401,전공,정보통신학전공,창의기초프로젝트,아두이노 보드와 각종 디바이스구조와 사용법을 습득한다.,"중간시험,기말시험",임석구,"수1,2",2학점,4.83
118201,전공,정보통신학전공,데이터통신,데이터통신의 기본 개념을 이해할 수 있다.,"중간시험,기말시험",임석구,"월5,6,7",3학점,4.26
118202,전공,정보통신학전공,데이터통신,테이터 통신 방법을 조사 및 학습할 수 있다.,팀플,김민년,"화2,3/사",3학점,3.5
245401,전공,정보통신학전공,컴퓨터구조론,컴퓨터구조에 전반적인 내용에 대해 학습한다.,"중간시험,기말시험",홍경호,"목1,2,3",3학점,3.6
623801,전공,정보통신학전공,컴퓨터네트워크,테이터 통신과 TCP/IP배양 하는것을 목표로한다.,"기말시험,퀴즈",홍진근,"월1,2,3",3학점,3.83
154701,전공,소프트웨어학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수2,3/사",3학점,4.66
154702,전공,소프트웨어학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수4,5/사",3학점,4.66
367002,전공,소프트웨어학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"월7,8,9/사",3학점,3.5
367003,전공,소프트웨어학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"화7,8,9/사",3학점,3.5
367004,전공,소프트웨어학전공,C언어프로그래밍,C언어 문법을 익혀서 다양한 응용 프로그램을 개발 할 수 있다.,"C언어,팀플,기말시험",이승화,수1.2.3/사,3학점,4.73
367005,전공,소프트웨어학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"월4,5,6/사",3학점,4.27
367006,전공,소프트웨어학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"목4,5,6/사",3학점,4.27
948101,전공,소프트웨어학전공,파이썬 프로그래밍,파이썬 프로그래밍을 이용하여 IT분야 개발 능력을 배양한다.,"파이썬,중간시험,기말시험",홍경호,"수1,2,3/사",3학점,2.33
948102,전공,소프트웨어학전공,파이썬 프로그래밍,파이썬 언어를 사용하여 기본적인 문제해결 코딩을 할 수 있다.,"파이썬,중간시험,기말시험",김동우,목1.2.3/사,3학점,3.33
948104,전공,소프트웨어학전공,파이썬 프로그래밍,파이썬 문법을 익혀서 문제해결을 위한 프로그램을 설계한다.,"파이썬,중간시험,기말시험",구미순,"목7,8,9/사",3학점,4.6
218601,전공,소프트웨어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수1,2/사",3학점,3.25
218602,전공,소프트웨어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화6,7/사",3학점,3.25
218603,전공,소프트웨어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"월5,6/사",3학점,3.25
218604,전공,소프트웨어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화2,3/사",3학점,3.25
218605,전공,소프트웨어학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수6,7/사",3학점,3.25
219401,전공,소프트웨어학전공,유닉스시스템,시스템 운용과 관리를 능숙하게하기위해 기술들을 습득을 목표로 한다.,"C언어,중간시험,기말시험,팀플",이승화,"월7,8,9/사",3학점,4.76
219402,전공,소프트웨어학전공,유닉스시스템,리눅스 운영체제 지식을 이해하고 서버구축을 통한 서버이해,"C언어,발표",이성진,월7.8.9/사,3학점,3.58
367101,전공,소프트웨어학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,월4.5.6/사,3학점,3.31
367102,전공,소프트웨어학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,화5.6.7/사,3학점,3.31
367103,전공,소프트웨어학전공,JAVA프로그래밍,자바 프로그램에 대한 기초문법 이해.,"JAVA,중간시험,기말시험,과제",유진호,월7.8.9/사,3학점,4.63
367104,전공,소프트웨어학전공,JAVA프로그래밍,자바 프로그래밍을 응용과 실습을 통해 완전한 응용프로그램 작성능력을 갖춘다.,"JAVA,팀플",이수연,화2.3.4/사,3학점,5
367201,전공,소프트웨어학전공,C++프로그래밍,C++프로그래밍 언어의 문법을 기반으로 객체 지향 프로그램 학습,"C++,중간시험,기말시험",최미영,화1.2.3/사,3학점,4.22
367202,전공,소프트웨어학전공,C++프로그래밍,C++프로그래밍 언어의 문법을 기반으로 객체 지향 프로그램 학습,"C++,중간시험,기말시험",최미영,화4.5.6/사,3학점,5
367203,전공,소프트웨어학전공,C++프로그래밍,C++언어를 통해 클래스 설계 능력 및 프로그램 구현 능력 학습,"C++,중간시험,기말시험",곽노윤,월7.8.9/사,3학점,3.05
367204,전공,소프트웨어학전공,C++프로그래밍,C++언어의 기본 구조부터 상속 등 주요개념을 학습한다.,"C++,중간시험,기말시험",이현섭,목1.2.3/사,3학점,4.26
367404,전공,소프트웨어학전공,데이터베이스이론 및 실습,MYSQL 실습을 통해 데이터베이스에 대해 학습한다.,"SQL,개인프로젝트,발표",강상규,월1.2.3/사,3학점,4.64
367402,전공,소프트웨어학전공,데이터베이스이론 및 실습,이론적 내용을 바탕으로 직접 데이터에 대한 실질적인 처리 방법을 학습한다.,"SQL,기말시험",한군희,"화2,3,4",3학점,3.56
367406,전공,소프트웨어학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"화5,6,7,8",3학점,3.67
367407,전공,소프트웨어학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"수5,6,7,8",3학점,3.67
614901,전공,소프트웨어학전공,빅데이터,"빅데이터사이언스에 대한 기본 개념,체계를 이해한다.","R,중간시험,기말시험,팀플",홍진근,"목1,2,3/사",3학점,1.65
685001,전공,소프트웨어학전공,UI/UX디자인,아이디어 발상 및 팀 브레인스토밍 활동으로 협업역량 강화,"팀플,발표",백순화,"수1,2,3/사",3학점,3.93
685002,전공,소프트웨어학전공,UI/UX디자인,아이디어 발상 및 팀 브레인스토밍 활동으로 협업역량 강화,"팀플,발표",백순화,"화5.6,7/사",3학점,3.93
966201,전공,소프트웨어학전공,파이썬응용,파이썬 언어를 활용하여 다양한 프로젝트를 수행할 수 있다.,"파이썬,중간시험,기말시험",정은화,"화2,3,4/사",3학점,1.67
966202,전공,소프트웨어학전공,파이썬응용,"파이썬의 기초가 확립된 학생들을 대상으로 데이터분석 ,시각화 프로그램을 작성할 수 있다.","파이썬,중간시험,기말시험,발표",차정희,"목4,5,6/사",3학점,3.09
966203,전공,소프트웨어학전공,파이썬응용,"파이썬의 기초가 확립된 학생들을 대상으로 데이터분석 ,시각화 프로그램을 작성할 수 있다.","파이썬,중간시험,기말시험,발표",차정희,"금4,5,6/사",3학점,3.09
320001,전공,소프트웨어학전공,인공지능,인공지능 개요 및 인공지능의 다양한 기술 설명,"팀플,중간시험,기말시험",이현섭,"화2,3/사",3학점,2.69
