Code,Title1,Title,Name,Des,Tag,Pro,Time,Course,Credit
994201,전공,소프트웨어학전공,알고리즘 및 실습,동적프로그래밍 기법과 그리드 알고리즘을 이해한다.,"중간시험,기말시험",강윤희,"수1,2,3/사",3학점,4
994202,전공,소프트웨어학전공,알고리즘 및 실습,정렬의 기본을 알고 어려 정렬 알고리즘을 구현할 수 있다.,"파이썬,중간시험,기말시험",김병철,"수7,8,9/사",3학점,4
994203,전공,소프트웨어학전공,알고리즘 및 실습,각 알고리즘의 성능을 분석하고 이를 응용할 수 있는 방법을 습득한다.,"중간시험,기말시험",이현섭,"월5,6,7/사",3학점,2.33
994301,전공,소프트웨어학전공,웹응용프로그래밍,웹프론트엔드 개발 관련 문제 해결 능력 습득,팀플,강경우,"화7,8,9/사",3학점,4.33
879501,전공,소프트웨어학전공,딥러닝 프로그래밍,딥러닝 알고리즘에 대해 학습한다.,"기말시험,팀플",차대현,"화2,3,4/사",3학점,3.5
623904,전공,소프트웨어학전공,캡스톤디자인,체계적이고 정확한 분석 설계능력 함양,팀플,이승화,"목5,6",2학점,3.5
994401,전공,소프트웨어학전공,크로스플랫폼앱프로그래밍,협업을 통한 프로젝트 개발 능력 배양,팀플,강경우,"월7,8,9/사",3학점,5
615401,전공,소프트웨어학전공,창의기초프로젝트,아두이노 보드와 각종 디바이스구조와 사용법을 습득한다.,"중간시험,기말시험",임석구,"수1,2",2학점,4.83
118201,전공,소프트웨어학전공,데이터통신,데이터통신의 기본 개념을 이해할 수 있다.,"중간시험,기말시험",임석구,"월5,6,7",3학점,4.26
118202,전공,소프트웨어학전공,데이터통신,테이터 통신 방법을 조사 및 학습할 수 있다.,팀플,김민년,"화2,3/사",3학점,3.5
245401,전공,소프트웨어학전공,컴퓨터구조론,컴퓨터구조에 전반적인 내용에 대해 학습한다.,"중간시험,기말시험",홍경호,"목1,2,3",3학점,3.6
218901,전공,소프트웨어학전공,운영체제론,운영체제의 전반적인 내용과 이론을 공부한다.,"중간시험,기말시험",한군희,"수1,2/사",3학점,3.76
271501,전공,소프트웨어학전공,유닉스프로그래밍,유닉스C프로그래밍으로 초급과정을 공부한다.,"C언어,중간시험,기말시험",유진호,"수7,8,9/사",3학점,3.75
910801,전공,소프트웨어학전공,웹프로그래밍,실무 웹 어플리케이션 프로트엔드 개발 능력 배양,팀플,강경우,"수7,8,9/사",3학점,3.94
910802,전공,소프트웨어학전공,웹프로그래밍,웹브라우저에서 실행되는 프로그램을 작성할 수 있다.,"중간시험,팀플",구민정,"월7,8,9/사",3학점,3.5
138101,전공,소프트웨어학전공,소프트웨어공학,소프트웨어를 개발할 수 있는 실무 중심의 경험적 지식 함양을 목표로한다.,팀플,이승화,"월4,5",3학점,4.5
685401,전공,소프트웨어학전공,JSP와서블릿,JSP개발환경을 구축할 수 있다.,"중간시험,기말시험",김병철,"목7,8,9/사",3학점,3.93
797401,전공,소프트웨어학전공,IoT응용제어,IoT개발환경을 이해하고 구축할 수 있다.,"중간시험,기말시험",임석구,"수5,6,7,8",3학점,5
624201,전공,소프트웨어학전공,스마트폰프로그래밍,모바일 앱을 만들 수 있는 기초능력과 보안 프로그램을 제작해본다.,팀플,구민정,"월4,5,6/사",3학점,4.63
624401,전공,소프트웨어학전공,객체지향모델링,객체지향모델링 방법을 익히고 소프트웨어를 설계한다.,팀플,한정수,"월6,7,8/사",3학점,3.42
911001,전공,소프트웨어학전공,JAVA 응용 프로그래밍,"자바 프로그래밍 개념과 방법을 알고,기본 프로그램을 작성할 수 있다.","JAVA,팀플",김병철,"수4,5,6/사",3학점,2.57
154701,전공,정보보호학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수2,3/사",3학점,4.66
154702,전공,정보보호학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수4,5/사",3학점,4.66
367002,전공,정보보호학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"월7,8,9/사",3학점,3.5
367003,전공,정보보호학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"화7,8,9/사",3학점,3.5
367004,전공,정보보호학전공,C언어프로그래밍,C언어 문법을 익혀서 다양한 응용 프로그램을 개발 할 수 있다.,"C언어,팀플,기말시험",이승화,수1.2.3/사,3학점,4.73
367005,전공,정보보호학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.",팀플,김귀정,"C언어,월4,5,6/사",3학점,4.27
367006,전공,정보보호학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.",팀플,김귀정,"C언어,목4,5,6/사",3학점,4.27
948101,전공,정보보호학전공,파이썬 프로그래밍,파이썬 프로그래밍을 이용하여 IT분야 개발 능력을 배양한다.,"파이썬,중간시험,기말시험",홍경호,"수1,2,3/사",3학점,2.33
948102,전공,정보보호학전공,파이썬 프로그래밍,파이썬 언어를 사용하여 기본적인 문제해결 코딩을 할 수 있다.,"파이썬,중간시험,기말시험",김동우,목1.2.3/사,3학점,3.33
948104,전공,정보보호학전공,파이썬 프로그래밍,파이썬 문법을 익혀서 문제해결을 위한 프로그램을 설계한다.,"파이썬,중간시험,기말시험",구미순,"목7,8,9/사",3학점,4.6
218601,전공,정보보호학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수1,2/사",3학점,3.25
218602,전공,정보보호학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화6,7/사",3학점,3.25
218603,전공,정보보호학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"월5,6/사",3학점,3.25
218604,전공,정보보호학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화2,3/사",3학점,3.25
218605,전공,정보보호학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수6,7/사",3학점,3.25
218605,전공,정보보호학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수6,7/사",3학점,3.25
219401,전공,정보보호학전공,유닉스시스템,시스템 운용과 관리를 능숙하게하기위해 기술들을 습득을 목표로 한다.,"C언어,중간시험,기말시험,팀플",이승화,"월7,8,9/사",3학점,4.76
219402,전공,정보보호학전공,유닉스시스템,리눅스 운영체제 지식을 이해하고 서버구축을 통한 서버이해,"C언어,발표",이성진,월7.8.9/사,3학점,3.58
367101,전공,정보보호학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,월4.5.6/사,3학점,3.31
367102,전공,정보보호학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,화5.6.7/사,3학점,3.31
367103,전공,정보보호학전공,JAVA프로그래밍,자바 프로그램에 대한 기초문법 이해.,"JAVA,중간시험,기말시험,과제",유진호,월7.8.9/사,3학점,4.63
367104,전공,정보보호학전공,JAVA프로그래밍,자바 프로그래밍을 응용과 실습을 통해 완전한 응용프로그램 작성능력을 갖춘다.,"JAVA,팀플",이수연,화2.3.4/사,3학점,5
367404,전공,정보보호학전공,데이터베이스이론 및 실습,MYSQL 실습을 통해 데이터베이스에 대해 학습한다.,"SQL,개인프로젝트,발표",강상규,월1.2.3/사,3학점,4.64
367402,전공,정보보호학전공,데이터베이스이론 및 실습,이론적 내용을 바탕으로 직접 데이터에 대한 실질적인 처리 방법을 학습한다.,"SQL,기말시험",한군희,"화2,3,4",3학점,3.56
367406,전공,정보보호학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"화5,6,7,8",3학점,3.67
367407,전공,정보보호학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"수5,6,7,8",3학점,3.67
615401,전공,정보보호학전공,창의기초프로젝트,아두이노 보드와 각종 디바이스구조와 사용법을 습득한다.,"중간시험,기말시험",임석구,"수1,2",2학점,4.83
623801,전공,정보보호학전공,컴퓨터네트워크,테이터 통신과 TCP/IP배양 하는것을 목표로한다.,"기말시험,퀴즈",홍진근,"월1,2,3",3학점,3.83
218901,전공,정보보호학전공,운영체제론,운영체제의 전반적인 내용과 이론을 공부한다.,"중간시험,기말시험",한군희,"수1,2/사",3학점,3.76
685701,전공,정보보호학전공,정보보안법규,법제도에 대해 이해할 수 있다.,"중간시험,기말시험",이성진,"수2,3",3학점,4
880101,전공,정보보호학전공,블록체인개론,블록체인의 기본개념과 작동방식에 대해 이해한다.,"중간시험,기말시험,과제",김동우,"화4,5,6/사",3학점,5
977301,전공,정보보호학전공,정보보호개론,정보보호에 대한 기본적인 개념을 학습하고 실무이해능력을 개발한다.,팀플,이근호,"월4,5,6/사",3학점,3.5
880301,전공,정보보호학전공,파이썬보안프로그래밍,파이썬을 이용한 다양한 보안 프로그램 설계,"파이썬,팀플",김귀정,"화5,6,7/사",3학점,3.68
880401,전공,정보보호학전공,전자상거래보안 이론 및 실습,인터넷 상거래를 위한 정보 보안 기술에 대하여 학습한다.,팀플,윤성현,"수1,2,3/사",3학점,4.67
972501,전공,정보보호학전공,iOS프로그래밍,아이폰 기반의 앱을 기획하고 설계 구현방법을 익힌다.,팀플,윤성현,"월4,5,6/사",3학점,3.5
624801,전공,정보보호학전공,보안전문가실무,네트워크의 기본적인 이론부터 CCNA내용을 배운다.,"중간시험,기말시험",강혁,"화2,3,4/사",3학점,3.5
625201,전공,정보보호학전공,디지털포렌식스,디지털증거를 이해할 수 있다.,"중간시험,기말시험",이성진,"화6,7,8/사",3학점,3.69
685901,전공,정보보호학전공,정보보호관리체계,정보보호 컨설팅 방법에 대해 학습한다.,"중간시험,기말시험",이근호,"화6,7,8/사",3학점,2.83
948401,전공,정보보호학전공,융합보안,융합 통신 정보 보안기술 엔지니어가 갖추어야할 실무지식 학습.,팀플,윤장홍,"화5,6,7/사",3학점,5
154701,전공,인공지능학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수2,3/사",3학점,4.66
154702,전공,인공지능학전공,이산수학,컴퓨터 공학의 이해를 높히고 논리적 사고를 배양한다.,"중간시험,기말시험,과제",최미영,"수4,5/사",3학점,4.66
367002,전공,인공지능학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"월7,8,9/사",3학점,3.5
367003,전공,인공지능학전공,C언어프로그래밍,C언어 문법을 이해하고 다양한 프로그래밍을 개발할 수 있도록 학습한다.,"C언어,중간시험,기말시험,과제",구미순,"화7,8,9/사",3학점,3.5
367004,전공,인공지능학전공,C언어프로그래밍,C언어 문법을 익혀서 다양한 응용 프로그램을 개발 할 수 있다.,"C언어,팀플,기말시험",이승화,수1.2.3/사,3학점,4.73
367005,전공,인공지능학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"월4,5,6/사",3학점,4.27
367006,전공,인공지능학전공,C언어프로그래밍,"C언어의 특징과 설계, 코딩방법에 대해 배운다.","C언어,팀플",김귀정,"목4,5,6/사",3학점,4.27
948101,전공,인공지능학전공,파이썬 프로그래밍,파이썬 프로그래밍을 이용하여 IT분야 개발 능력을 배양한다.,"파이썬,중간시험,기말시험",홍경호,"수1,2,3/사",3학점,2.33
948102,전공,인공지능학전공,파이썬 프로그래밍,파이썬 언어를 사용하여 기본적인 문제해결 코딩을 할 수 있다.,"파이썬,중간시험,기말시험",김동우,목1.2.3/사,3학점,3.33
948104,전공,인공지능학전공,파이썬 프로그래밍,파이썬 문법을 익혀서 문제해결을 위한 프로그램을 설계한다.,"파이썬,중간시험,기말시험",구미순,"목7,8,9/사",3학점,4.6
218601,전공,인공지능학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수1,2/사",3학점,3.25
218602,전공,인공지능학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화6,7/사",3학점,3.25
218603,전공,인공지능학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"월5,6/사",3학점,3.25
218604,전공,인공지능학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"화2,3/사",3학점,3.25
218605,전공,인공지능학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수6,7/사",3학점,3.25
218605,전공,인공지능학전공,자료구조론,다양한 자료구조를 C언어로의 구현 능력 배양,"C언어,중간시험,기말시험,과제",이성훈,"수6,7/사",3학점,3.25
219401,전공,인공지능학전공,유닉스시스템,시스템 운용과 관리를 능숙하게하기위해 기술들을 습득을 목표로 한다.,"C언어,중간시험,기말시험,팀플",이승화,"월7,8,9/사",3학점,4.76
219402,전공,인공지능학전공,유닉스시스템,리눅스 운영체제 지식을 이해하고 서버구축을 통한 서버이해,"C언어,발표",이성진,월7.8.9/사,3학점,3.58
367101,전공,인공지능학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,월4.5.6/사,3학점,3.31
367102,전공,인공지능학전공,JAVA프로그래밍,자바 프로그램의 문법을 이해하고 프로그램을 작성 할 수 있음.,"JAVA,중간시험,기말시험",강윤희,화5.6.7/사,3학점,3.31
367103,전공,인공지능학전공,JAVA프로그래밍,자바 프로그램에 대한 기초문법 이해.,"JAVA,중간시험,기말시험,과제",유진호,월7.8.9/사,3학점,4.63
367104,전공,인공지능학전공,JAVA프로그래밍,자바 프로그래밍을 응용과 실습을 통해 완전한 응용프로그램 작성능력을 갖춘다.,"JAVA,팀플",이수연,화2.3.4/사,3학점,5
367201,전공,인공지능학전공,C++프로그래밍,C++프로그래밍 언어의 문법을 기반으로 객체 지향 프로그램 학습,"C++,중간시험,기말시험",최미영,화1.2.3/사,3학점,4.22
367202,전공,인공지능학전공,C++프로그래밍,C++프로그래밍 언어의 문법을 기반으로 객체 지향 프로그램 학습,"C++,중간시험,기말시험",최미영,화4.5.6/사,3학점,5
367203,전공,인공지능학전공,C++프로그래밍,C++언어를 통해 클래스 설계 능력 및 프로그램 구현 능력 학습,"C++,중간시험,기말시험",곽노윤,월7.8.9/사,3학점,3.05
367204,전공,인공지능학전공,C++프로그래밍,C++언어의 기본 구조부터 상속 등 주요개념을 학습한다.,"C++,중간시험,기말시험",이현섭,목1.2.3/사,3학점,4.26
367404,전공,인공지능학전공,데이터베이스이론 및 실습,MYSQL 실습을 통해 데이터베이스에 대해 학습한다.,"SQL,개인프로젝트,발표",강상규,월1.2.3/사,3학점,4.64
367402,전공,인공지능학전공,데이터베이스이론 및 실습,이론적 내용을 바탕으로 직접 데이터에 대한 실질적인 처리 방법을 학습한다.,"SQL,기말시험",한군희,"화2,3,4",3학점,3.56
367406,전공,인공지능학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"화5,6,7,8",3학점,3.67
367407,전공,인공지능학전공,데이터베이스이론 및 실습,"데이터베이스의 기본 개념과 구조를 이해하고 설계,구축을 할 수 있다.","SQL,중간시험,기말시험",이창은,"수5,6,7,8",3학점,3.67
449401,전공,인공지능학전공,선형대수학,"행렬을 이용한 다양한 응용,벡터공간의 성질과 고유값과 관련 응용을 학습한다.","중간시험,기말시험",차정희,"목1,2/사",3학점,3.65
614901,전공,인공지능학전공,빅데이터,"빅데이터사이언스에 대한 기본 개념,체계를 이해한다.","중간시험,기말시험,팀플",홍진근,"목1,2,3/사",3학점,1.65
966201,전공,인공지능학전공,파이썬응용,파이썬 언어를 활용하여 다양한 프로젝트를 수행할 수 있다.,"파이썬,중간시험,기말시험",정은화,"화2,3,4/사",3학점,1.67
966202,전공,인공지능학전공,파이썬응용,"파이썬의 기초가 확립된 학생들을 대상으로 데이터분석 ,시각화 프로그램을 작성할 수 있다.","파이썬,중간시험,기말시험,발표",차정희,"목4,5,6/사",3학점,3.09
966203,전공,인공지능학전공,파이썬응용,"파이썬의 기초가 확립된 학생들을 대상으로 데이터분석 ,시각화 프로그램을 작성할 수 있다.","파이썬,중간시험,기말시험,발표",차정희,"금4,5,6/사",3학점,3.09
320001,전공,인공지능학전공,인공지능,인공지능 개요 및 인공지능의 다양한 기술 설명,"팀플,중간시험,기말시험",이현섭,"화2,3/사",3학점,2.69
884201,전공,인공지능학전공,디지털영상처리,디지털 영상에 대한 기본 이해와 영상처리에 대한 개념을 응용한다.,"중간시험,기말시험",정은화,"수1,2,3/사",3학점,1.79
994201,전공,인공지능학전공,알고리즘 및 실습,동적프로그래밍 기법과 그리드 알고리즘을 이해한다.,"중간시험,기말시험",강윤희,"수1,2,3/사",3학점,4
994202,전공,인공지능학전공,알고리즘 및 실습,정렬의 기본을 알고 어려 정렬 알고리즘을 구현할 수 있다.,"파이썬,중간시험,기말시험",김병철,"수7,8,9/사",3학점,4
994203,전공,인공지능학전공,알고리즘 및 실습,각 알고리즘의 성능을 분석하고 이를 응용할 수 있는 방법을 습득한다.,"중간시험,기말시험",이현섭,"월5,6,7/사",3학점,2.33
685501,전공,인공지능학전공,OpenCV프로그래밍,OpenCV라이브러리 함수를 활용한 모듈 프로그램 작성,"중간시험,기말시험,팀플",곽노윤,"수7,8,9/사",3학점,4
879501,전공,인공지능학전공,딥러닝 프로그래밍,딥러닝 알고리즘에 대해 학습한다.,"기말시험,팀플",차대현,"화2,3,4/사",3학점,3.5
615401,전공,인공지능학전공,창의기초프로젝트,아두이노 보드와 각종 디바이스구조와 사용법을 습득한다.,"중간시험,기말시험",임석구,"수1,2",2학점,4.83
118201,전공,인공지능학전공,데이터통신,데이터통신의 기본 개념을 이해할 수 있다.,"중간시험,기말시험",임석구,"월5,6,7",3학점,4.26
118202,전공,인공지능학전공,데이터통신,테이터 통신 방법을 조사 및 학습할 수 있다.,팀플,김민년,"화2,3/사",3학점,3.5
245401,전공,인공지능학전공,컴퓨터구조론,컴퓨터구조에 전반적인 내용에 대해 학습한다.,"중간시험,기말시험,과제",홍경호,"목1,2,3",3학점,3.6
218901,전공,인공지능학전공,운영체제론,운영체제의 전반적인 내용과 이론을 공부한다.,"중간시험,기말시험",한군희,"수1,2/사",3학점,3.76
910801,전공,인공지능학전공,웹프로그래밍,실무 웹 어플리케이션 프로트엔드 개발 능력 배양,팀플,강경우,"수7,8,9/사",3학점,3.94
910802,전공,인공지능학전공,웹프로그래밍,웹브라우저에서 실행되는 프로그램을 작성할 수 있다.,"중간시험,팀플",구민정,"월7,8,9/사",3학점,3.5
797401,전공,인공지능학전공,IoT응용제어,IoT개발환경을 이해하고 구축할 수 있다.,"중간시험,기말시험",임석구,"수5,6,7,8",3학점,5
797501,전공,인공지능학전공,드론제어 및 실습,아두이노 틀 사용 및 프로그래밍 이해,실습,윤택현,"목1,2,3,4",3학점,3.4
3006801,전공,빅데이터전공,빅데이터와사이버보안,빅데이터 운용 환경에서 개인&기업이 보유하고 있는 개인정보를 안전하게 보호하는 능력 함양,"개인프로젝트,쪽지시험,기말시험",김영진,"수7,8,9/사",3학점,0
3007001,전공,빅데이터전공,첨단기술의이해,"빅데이터분석,iot,첨단로봇공학,청정에너지기술등 첨단기술을 학습하는 발표&토론중심의 과목.","중간시험,기말시험",채규수,"목5,6",3학점,0
3007002,전공,빅데이터전공,첨단기술의이해,"빅데이터분석,iot,첨단로봇공학,청정에너지기술등 첨단기술을 학습하는 발표&토론중심의 과목.","발표,중간시험,기말시험",신은정,"금4,5,6",3학점,0
3022401,전공,빅데이터전공,데이터마이닝,빅데이터와비즈니스데이터를 취합하는과정에서부터 지식을 생성하는 과정까지의 사항을 다룬다.,"보고서,중간시험,기말시험",홍진근,"목4,5,6",3학점,2.92
367002,전공,빅데이터전공,c언어프로그래밍,C언어의 문법을 익혀서 응용프로그램을 개발할 수 있는 전공의 ICT기반 능력을 함양.,"실습,중간시험,기말시험",구미순,"월7,8,9",3학점,0
367003,전공,빅데이터전공,c언어프로그래밍,C언어의 문법을 익혀서 응용프로그램을 개발할 수 있는 전공의 ICT기반 능력을 함양.,"실습,중간시험,기말시험",구미순,"화7,8,9",3학점,0
367004,전공,빅데이터전공,c언어프로그래밍,C언어의 문법을 익혀서 응용프로그램을 개발할 수 있는 전공의 ICT기반 능력을 함양.,"팀플,중간시험,기말시험",이승화,"수1,2,3",3학점,4.73
367005,전공,빅데이터전공,c언어프로그래밍,C언어의 문법을 익혀서 응용프로그램을 개발할 수 있는 전공의 ICT기반 능력을 함양.,"팀플,발표,중간시험,기말시험",김귀정,"월4,5,6",3학점,4.27
367006,전공,빅데이터전공,c언어프로그래밍,C언어의 문법을 익혀서 응용프로그램을 개발할 수 있는 전공의 ICT기반 능력을 함양.,"팀플,발표,중간시험,기말시험",김귀정,"목4,5,6",3학점,4.27
948101,전공,빅데이터전공,파이썬프로그래밍,파이썬 프로그램을 이용하여 IT분야 프로그램을 개발할 수 있는 능력을 배양하는교과목,"과제,실습,중간시험,기말시험",홍경호,"수1,2,3",3학점,2.33
948102,전공,빅데이터전공,파이썬프로그래밍,파이썬 프로그램을 이용하여 IT분야 프로그램을 개발할 수 있는 능력을 배양하는교과목,"팀플,중간시험,기말시험",김동우,"목1,2,3",3학점,3.33
948104,전공,빅데이터전공,파이썬프로그래밍,파이썬 프로그램을 이용하여 IT분야 프로그램을 개발할 수 있는 능력을 배양하는교과목,"중간시험,기말시험",구미순,"목7,8,9",3학점,4.6
218601,전공,빅데이터전공,자료구조론,자료구조론의 명확한 개념과 C언어를 이용한 구현 내용학습과 적합한 자료구조를 선택할 수있는 능력배양.,"중간시험,기말시험",이성훈,"수1,2",3학점,3.25
218602,전공,빅데이터전공,자료구조론,자료구조론의 명확한 개념과 C언어를 이용한 구현 내용학습과 적합한 자료구조를 선택할 수있는 능력배양.,"중간시험,기말시험",이성훈,"화6,7",3학점,3.25
218603,전공,빅데이터전공,자료구조론,자료구조론의 명확한 개념과 C언어를 이용한 구현 내용학습과 적합한 자료구조를 선택할 수있는 능력배양.,"중간시험,기말시험",이성훈,"월5,6",3학점,3.25
218604,전공,빅데이터전공,자료구조론,자료구조론의 명확한 개념과 C언어를 이용한 구현 내용학습과 적합한 자료구조를 선택할 수있는 능력배양.,"중간시험,기말시험",이성훈,"화2,3",3학점,3.25
218605,전공,빅데이터전공,자료구조론,자료구조론의 명확한 개념과 C언어를 이용한 구현 내용학습과 적합한 자료구조를 선택할 수있는 능력배양.,"중간시험,기말시험",이성훈,"수6,7",3학점,3.25
367101,전공,빅데이터전공,JAVA프로그래밍,객체지향 개념을 기반으로 자바언어 문법 및 프로그래밍 기법을 학습한다.,"실습,중간시험,기말시험",강윤희,"월4,5,6",3학점,3.31
367102,전공,빅데이터전공,JAVA프로그래밍,객체지향 개념을 기반으로 자바언어 문법 및 프로그래밍 기법을 학습한다.,"실습,중간시험,기말시험",강윤희,"화5,6,7",3학점,3.31
367103,전공,빅데이터전공,JAVA프로그래밍,객체지향 개념을 기반으로 자바언어 문법 및 프로그래밍 기법을 학습한다.,"과제,중간시험,기말시험",유진호,"월7,8,9",3학점,4.63
367104,전공,빅데이터전공,JAVA프로그래밍,객체지향 개념을 기반으로 자바언어 문법 및 프로그래밍 기법을 학습한다.,"실습,개인프로젝트",이수연,"화2,3,4",3학점,5
367201,전공,빅데이터전공,c++프로그래밍,C++활용한 프로그램 개발을 위하여 객체지향프로그램언어의3대 속성을 중심으로 학습한다.,"개인프로젝트,중간시험,기말시험",최미영,"화1,2,3",3학점,4.22
367202,전공,빅데이터전공,c++프로그래밍,C++활용한 프로그램 개발을 위하여 객체지향프로그램언어의4대 속성을 중심으로 학습한다.,"개인프로젝트,중간시험,기말시험",최미영,"화4,5,6",3학점,4.22
367203,전공,빅데이터전공,c++프로그래밍,C++활용한 프로그램 개발을 위하여 객체지향프로그램언어의5대 속성을 중심으로 학습한다.,"중간시험,기말시험,과제,팀플",곽노윤,"월7,8,9",3학점,3.05
367204,전공,빅데이터전공,c++프로그래밍,C++활용한 프로그램 개발을 위하여 객체지향프로그램언어의6대 속성을 중심으로 학습한다.,"중간시험,기말시험,팀플",이현섭,"목1,2,3",3학점,4.26
367404,전공,빅데이터전공,데이터베이스이론및실습,"데이터베이스의 기본개념과 일반 이론에 대하여 학습하며, 데이터베이스 모델을 설계한다.","팀플,실습",강상규,"월1,2,3",3학점,0
